country,points,price,log_price
Portugal,90,23,3.1354942159291497
Italy,90,195,5.272999558563747
US,90,14,2.6390573296152584
France,90,12,2.4849066497880004
France,90,12,2.4849066497880004
US,90,24,3.1780538303479458
US,90,45,3.8066624897703196
Italy,90,100,4.605170185988092
US,90,65,4.174387269895637
Italy,90,132,4.882801922586371
US,90,25,3.2188758248682006
US,90,26,3.258096538021482
US,90,65,4.174387269895637
US,90,45,3.8066624897703196
Spain,87,34,3.5263605246161616
US,87,26,3.258096538021482
US,87,17,2.833213344056216
Italy,87,19,2.9444389791664403
US,87,35,3.5553480614894135
Spain,87,18,2.8903717578961645
US,87,30,3.4011973816621555
Italy,87,40,3.6888794541139363
Argentina,87,20,2.995732273553991
Spain,87,17,2.833213344056216
Argentina,87,15,2.70805020110221
US,87,38,3.6375861597263857
US,87,32,3.4657359027997265
Argentina,87,34,3.5263605246161616
Italy,87,10,2.302585092994046
Italy,87,25,3.2188758248682006
US,87,28,3.332204510175204
Spain,87,10,2.302585092994046
Italy,87,19,2.9444389791664403
Italy,87,15,2.70805020110221
Italy,87,15,2.70805020110221
Spain,87,14,2.6390573296152584
Germany,87,18,2.8903717578961645
Italy,87,18,2.8903717578961645
Italy,87,40,3.6888794541139363
France,87,10,2.302585092994046
France,87,37,3.6109179126442243
France,87,15,2.70805020110221
US,88,20,2.995732273553991
US,88,25,3.2188758248682006
US,88,32,3.4657359027997265
Italy,88,25,3.2188758248682006
Italy,88,25,3.2188758248682006
US,88,48,3.871201010907891
Spain,88,59,4.07753744390572
US,88,16,2.772588722239781
US,88,30,3.4011973816621555
US,88,20,2.995732273553991
US,88,26,3.258096538021482
US,88,28,3.332204510175204
US,88,32,3.4657359027997265
Italy,88,18,2.8903717578961645
Austria,88,19,2.9444389791664403
US,88,40,3.6888794541139363
Italy,88,25,3.2188758248682006
Austria,88,18,2.8903717578961645
US,88,30,3.4011973816621555
US,88,38,3.6375861597263857
US,88,45,3.8066624897703196
US,88,125,4.8283137373023015
US,84,9,2.1972245773362196
France,83,28,3.332204510175204
US,83,28,3.332204510175204
US,83,10,2.302585092994046
US,83,30,3.4011973816621555
Spain,83,10,2.302585092994046
Argentina,83,28,3.332204510175204
Argentina,83,10,2.302585092994046
US,83,32,3.4657359027997265
US,83,9,2.1972245773362196
US,83,35,3.5553480614894135
US,83,15,2.70805020110221
US,83,42,3.7376696182833684
US,83,22,3.091042453358316
US,82,18,2.8903717578961645
US,82,20,2.995732273553991
US,82,50,3.912023005428146
US,93,65,4.174387269895637
Argentina,93,40,3.6888794541139363
Spain,93,136,4.912654885736052
US,93,55,4.007333185232471
US,93,125,4.8283137373023015
US,93,85,4.442651256490317
US,93,60,4.0943445622221
US,93,60,4.0943445622221
US,93,60,4.0943445622221
France,93,50,3.912023005428146
France,93,20,2.995732273553991
US,93,45,3.8066624897703196
US,93,32,3.4657359027997265
US,93,32,3.4657359027997265
Austria,93,21,3.044522437723423
US,93,30,3.4011973816621555
Austria,93,27,3.295836866004329
Austria,93,25,3.2188758248682006
Spain,93,91,4.51085950651685
US,93,58,4.060443010546419
US,93,60,4.0943445622221
US,93,37,3.6109179126442243
France,93,52,3.9512437185814275
US,93,60,4.0943445622221
US,93,40,3.6888794541139363
US,92,29,3.367295829986474
US,88,38,3.6375861597263857
US,88,25,3.2188758248682006
US,88,50,3.912023005428146
France,88,12,2.4849066497880004
France,88,20,2.995732273553991
US,88,24,3.1780538303479458
US,88,20,2.995732273553991
US,88,22,3.091042453358316
US,88,23,3.1354942159291497
US,88,20,2.995732273553991
US,88,25,3.2188758248682006
US,88,62,4.127134385045092
US,88,40,3.6888794541139363
Italy,88,29,3.367295829986474
US,88,23,3.1354942159291497
US,88,48,3.871201010907891
US,88,28,3.332204510175204
US,88,48,3.871201010907891
France,88,25,3.2188758248682006
France,88,13,2.5649493574615367
US,88,17,2.833213344056216
US,88,18,2.8903717578961645
US,88,42,3.7376696182833684
US,88,22,3.091042453358316
US,88,28,3.332204510175204
Italy,88,55,4.007333185232471
US,88,35,3.5553480614894135
France,88,12,2.4849066497880004
US,91,135,4.90527477843843
US,91,47,3.8501476017100584
US,91,44,3.784189633918261
Portugal,91,18,2.8903717578961645
Italy,91,60,4.0943445622221
US,91,39,3.6635616461296463
France,91,40,3.6888794541139363
France,91,90,4.499809670330265
France,91,90,4.499809670330265
France,91,60,4.0943445622221
France,91,72,4.276666119016055
Portugal,91,19,2.9444389791664403
US,91,50,3.912023005428146
Australia,91,22,3.091042453358316
Italy,91,35,3.5553480614894135
Italy,91,66,4.189654742026425
US,91,34,3.5263605246161616
Germany,91,27,3.295836866004329
France,91,38,3.6375861597263857
US,91,65,4.174387269895637
Argentina,91,40,3.6888794541139363
Argentina,91,26,3.258096538021482
Argentina,91,100,4.605170185988092
Argentina,91,45,3.8066624897703196
Germany,91,27,3.295836866004329
US,91,48,3.871201010907891
Germany,90,15,2.70805020110221
Argentina,90,39,3.6635616461296463
France,86,25,3.2188758248682006
France,86,18,2.8903717578961645
France,86,19,2.9444389791664403
US,86,11,2.3978952727983707
Chile,86,19,2.9444389791664403
US,86,25,3.2188758248682006
France,86,16,2.772588722239781
Italy,86,25,3.2188758248682006
US,86,15,2.70805020110221
US,86,19,2.9444389791664403
US,86,14,2.6390573296152584
Italy,86,40,3.6888794541139363
France,86,20,2.995732273553991
Italy,86,11,2.3978952727983707
Chile,86,15,2.70805020110221
US,86,35,3.5553480614894135
Chile,86,25,3.2188758248682006
US,86,18,2.8903717578961645
Italy,86,15,2.70805020110221
US,86,26,3.258096538021482
US,86,35,3.5553480614894135
US,86,20,2.995732273553991
US,86,15,2.70805020110221
Chile,86,11,2.3978952727983707
Chile,86,12,2.4849066497880004
Chile,86,15,2.70805020110221
US,86,28,3.332204510175204
US,86,27,3.295836866004329
US,87,28,3.332204510175204
US,87,21,3.044522437723423
US,87,28,3.332204510175204
US,87,17,2.833213344056216
Portugal,87,10,2.302585092994046
US,87,13,2.5649493574615367
France,87,15,2.70805020110221
Chile,87,15,2.70805020110221
France,87,16,2.772588722239781
France,87,16,2.772588722239781
US,87,36,3.58351893845611
Portugal,87,16,2.772588722239781
US,87,48,3.871201010907891
US,87,12,2.4849066497880004
US,87,27,3.295836866004329
US,87,50,3.912023005428146
Chile,87,16,2.772588722239781
Chile,87,16,2.772588722239781
US,87,40,3.6888794541139363
US,87,80,4.382026634673881
Portugal,87,23,3.1354942159291497
Portugal,87,20,2.995732273553991
US,87,35,3.5553480614894135
US,87,17,2.833213344056216
US,87,30,3.4011973816621555
US,87,40,3.6888794541139363
US,87,39,3.6635616461296463
Chile,87,11,2.3978952727983707
Spain,87,15,2.70805020110221
US,80,18,2.8903717578961645
US,80,30,3.4011973816621555
US,80,69,4.23410650459726
US,80,22,3.091042453358316
Argentina,80,10,2.302585092994046
US,93,48,3.871201010907891
Chile,92,74,4.30406509320417
Chile,92,50,3.912023005428146
Chile,92,22,3.091042453358316
US,92,36,3.58351893845611
Australia,92,56,4.02535169073515
US,91,55,4.007333185232471
US,91,15,2.70805020110221
Italy,86,20,2.995732273553991
US,86,18,2.8903717578961645
Italy,86,13,2.5649493574615367
Italy,86,19,2.9444389791664403
Italy,86,15,2.70805020110221
Portugal,86,10,2.302585092994046
Chile,86,14,2.6390573296152584
Portugal,86,23,3.1354942159291497
France,86,25,3.2188758248682006
US,86,23,3.1354942159291497
France,86,18,2.8903717578961645
Chile,86,16,2.772588722239781
Italy,86,20,2.995732273553991
Chile,86,22,3.091042453358316
US,86,25,3.2188758248682006
Chile,86,10,2.302585092994046
US,86,34,3.5263605246161616
US,86,29,3.367295829986474
US,86,23,3.1354942159291497
US,86,38,3.6375861597263857
US,92,60,4.0943445622221
Argentina,92,39,3.6635616461296463
US,92,49,3.8918202981106265
US,92,40,3.6888794541139363
US,92,35,3.5553480614894135
Italy,92,75,4.31748811353631
Australia,92,21,3.044522437723423
Argentina,92,36,3.58351893845611
US,92,32,3.4657359027997265
US,92,20,2.995732273553991
US,92,36,3.58351893845611
US,92,65,4.174387269895637
Germany,92,34,3.5263605246161616
Portugal,92,16,2.772588722239781
US,92,75,4.31748811353631
US,92,50,3.912023005428146
Australia,92,60,4.0943445622221
Germany,92,54,3.9889840465642745
US,92,26,3.258096538021482
US,92,30,3.4011973816621555
US,92,64,4.1588830833596715
Australia,92,67,4.204692619390966
Australia,92,20,2.995732273553991
France,92,45,3.8066624897703196
France,92,30,3.4011973816621555
US,92,20,2.995732273553991
US,92,90,4.499809670330265
France,92,21,3.044522437723423
Portugal,92,40,3.6888794541139363
US,92,40,3.6888794541139363
US,92,75,4.31748811353631
US,92,75,4.31748811353631
US,92,19,2.9444389791664403
US,92,25,3.2188758248682006
Chile,92,35,3.5553480614894135
US,92,50,3.912023005428146
US,92,55,4.007333185232471
US,92,42,3.7376696182833684
US,92,37,3.6109179126442243
Australia,92,56,4.02535169073515
US,92,36,3.58351893845611
US,92,48,3.871201010907891
US,92,75,4.31748811353631
France,92,40,3.6888794541139363
France,92,26,3.258096538021482
France,92,26,3.258096538021482
US,92,26,3.258096538021482
France,92,20,2.995732273553991
US,92,60,4.0943445622221
US,92,65,4.174387269895637
France,92,34,3.5263605246161616
US,92,48,3.871201010907891
US,92,45,3.8066624897703196
US,92,90,4.499809670330265
US,91,30,3.4011973816621555
US,87,42,3.7376696182833684
US,87,45,3.8066624897703196
US,87,20,2.995732273553991
France,87,20,2.995732273553991
US,87,29,3.367295829986474
US,87,54,3.9889840465642745
US,87,15,2.70805020110221
US,87,13,2.5649493574615367
Argentina,87,11,2.3978952727983707
Spain,87,15,2.70805020110221
US,87,42,3.7376696182833684
Austria,87,13,2.5649493574615367
US,87,15,2.70805020110221
US,87,36,3.58351893845611
US,87,18,2.8903717578961645
Italy,87,26,3.258096538021482
Italy,87,10,2.302585092994046
Italy,87,11,2.3978952727983707
US,87,20,2.995732273553991
Italy,87,25,3.2188758248682006
US,87,40,3.6888794541139363
France,87,24,3.1780538303479458
France,87,15,2.70805020110221
France,87,30,3.4011973816621555
France,87,18,2.8903717578961645
France,87,13,2.5649493574615367
Austria,85,16,2.772588722239781
Italy,85,10,2.302585092994046
US,85,12,2.4849066497880004
Italy,84,13,2.5649493574615367
Argentina,84,15,2.70805020110221
US,84,18,2.8903717578961645
Italy,84,10,2.302585092994046
Italy,84,9,2.1972245773362196
Argentina,84,13,2.5649493574615367
US,84,49,3.8918202981106265
US,84,9,2.1972245773362196
Italy,84,13,2.5649493574615367
US,84,18,2.8903717578961645
Argentina,84,13,2.5649493574615367
US,84,24,3.1780538303479458
US,84,20,2.995732273553991
US,84,25,3.2188758248682006
Italy,84,13,2.5649493574615367
US,84,40,3.6888794541139363
US,84,15,2.70805020110221
Italy,84,7,1.9459101490553132
Argentina,84,33,3.4965075614664802
US,84,24,3.1780538303479458
US,84,13,2.5649493574615367
US,83,12,2.4849066497880004
US,83,30,3.4011973816621555
US,83,26,3.258096538021482
US,83,7,1.9459101490553132
France,83,10,2.302585092994046
Chile,83,12,2.4849066497880004
US,83,11,2.3978952727983707
Chile,83,10,2.302585092994046
France,83,8,2.0794415416798357
Chile,83,12,2.4849066497880004
US,82,32,3.4657359027997265
Italy,82,15,2.70805020110221
Chile,82,18,2.8903717578961645
Chile,82,14,2.6390573296152584
US,82,20,2.995732273553991
Chile,82,17,2.833213344056216
Spain,87,13,2.5649493574615367
US,87,45,3.8066624897703196
US,87,32,3.4657359027997265
France,87,20,2.995732273553991
US,87,42,3.7376696182833684
Italy,87,18,2.8903717578961645
US,87,32,3.4657359027997265
Portugal,87,12,2.4849066497880004
Italy,87,28,3.332204510175204
France,87,13,2.5649493574615367
Italy,87,29,3.367295829986474
Italy,87,25,3.2188758248682006
Italy,87,16,2.772588722239781
Italy,87,20,2.995732273553991
France,87,19,2.9444389791664403
Italy,87,15,2.70805020110221
Portugal,87,13,2.5649493574615367
US,87,19,2.9444389791664403
US,87,25,3.2188758248682006
Italy,87,19,2.9444389791664403
France,96,37,3.6109179126442243
US,95,165,5.10594547390058
US,95,48,3.871201010907891
US,95,75,4.31748811353631
Austria,95,50,3.912023005428146
US,95,25,3.2188758248682006
France,95,65,4.174387269895637
France,95,45,3.8066624897703196
France,95,30,3.4011973816621555
US,95,85,4.442651256490317
US,94,125,4.8283137373023015
US,94,50,3.912023005428146
France,94,50,3.912023005428146
US,94,155,5.043425116919247
France,94,40,3.6888794541139363
US,94,75,4.31748811353631
US,94,40,3.6888794541139363
US,94,60,4.0943445622221
France,94,43,3.7612001156935624
France,94,47,3.8501476017100584
US,94,50,3.912023005428146
US,94,50,3.912023005428146
France,94,25,3.2188758248682006
France,94,62,4.127134385045092
France,94,29,3.367295829986474
Austria,94,46,3.828641396489095
France,94,57,4.04305126783455
US,94,36,3.58351893845611
US,94,55,4.007333185232471
US,90,45,3.8066624897703196
US,90,48,3.871201010907891
Spain,90,150,5.0106352940962555
US,90,80,4.382026634673881
Australia,90,17,2.833213344056216
Italy,90,33,3.4965075614664802
France,90,17,2.833213344056216
Italy,90,37,3.6109179126442243
US,90,65,4.174387269895637
Spain,90,45,3.8066624897703196
Spain,90,25,3.2188758248682006
Australia,90,20,2.995732273553991
Australia,90,35,3.5553480614894135
Australia,90,16,2.772588722239781
Spain,90,24,3.1780538303479458
Spain,90,33,3.4965075614664802
Australia,90,20,2.995732273553991
US,90,29,3.367295829986474
US,90,25,3.2188758248682006
France,90,17,2.833213344056216
US,90,35,3.5553480614894135
US,90,25,3.2188758248682006
Italy,90,65,4.174387269895637
Spain,90,18,2.8903717578961645
Italy,90,89,4.48863636973214
France,90,40,3.6888794541139363
US,90,14,2.6390573296152584
Italy,90,50,3.912023005428146
US,90,25,3.2188758248682006
Italy,90,70,4.248495242049359
US,93,39,3.6635616461296463
Austria,93,42,3.7376696182833684
US,93,62,4.127134385045092
US,93,82,4.406719247264253
Italy,93,140,4.941642422609304
Austria,93,40,3.6888794541139363
US,93,26,3.258096538021482
Austria,93,80,4.382026634673881
Austria,93,47,3.8501476017100584
Italy,93,44,3.784189633918261
US,93,65,4.174387269895637
Italy,93,70,4.248495242049359
Austria,93,28,3.332204510175204
Austria,93,31,3.4339872044851463
Austria,93,49,3.8918202981106265
Austria,93,50,3.912023005428146
US,93,75,4.31748811353631
US,93,50,3.912023005428146
US,93,35,3.5553480614894135
US,93,100,4.605170185988092
US,93,28,3.332204510175204
US,93,36,3.58351893845611
Austria,93,70,4.248495242049359
France,93,29,3.367295829986474
France,93,27,3.295836866004329
Austria,93,27,3.295836866004329
Italy,93,120,4.787491742782046
US,89,28,3.332204510175204
Spain,89,14,2.6390573296152584
US,89,39,3.6635616461296463
US,89,56,4.02535169073515
Portugal,89,30,3.4011973816621555
Portugal,89,18,2.8903717578961645
Italy,89,25,3.2188758248682006
US,89,45,3.8066624897703196
US,89,17,2.833213344056216
Italy,89,19,2.9444389791664403
US,89,55,4.007333185232471
US,89,30,3.4011973816621555
US,89,24,3.1780538303479458
Spain,89,13,2.5649493574615367
Portugal,89,26,3.258096538021482
France,89,20,2.995732273553991
Spain,89,16,2.772588722239781
France,89,20,2.995732273553991
France,89,45,3.8066624897703196
Italy,89,64,4.1588830833596715
Italy,89,44,3.784189633918261
US,89,35,3.5553480614894135
US,89,40,3.6888794541139363
France,89,55,4.007333185232471
Italy,89,45,3.8066624897703196
France,89,25,3.2188758248682006
France,89,14,2.6390573296152584
France,89,25,3.2188758248682006
France,89,20,2.995732273553991
France,89,20,2.995732273553991
Italy,87,60,4.0943445622221
Portugal,87,11,2.3978952727983707
Argentina,87,30,3.4011973816621555
Argentina,87,30,3.4011973816621555
US,87,30,3.4011973816621555
Italy,87,55,4.007333185232471
Italy,87,50,3.912023005428146
US,87,30,3.4011973816621555
France,87,18,2.8903717578961645
Germany,87,12,2.4849066497880004
Portugal,87,10,2.302585092994046
France,87,19,2.9444389791664403
US,87,32,3.4657359027997265
Portugal,87,30,3.4011973816621555
Argentina,87,13,2.5649493574615367
France,87,17,2.833213344056216
France,87,10,2.302585092994046
Italy,87,80,4.382026634673881
France,87,15,2.70805020110221
US,87,24,3.1780538303479458
France,87,12,2.4849066497880004
France,87,15,2.70805020110221
US,87,14,2.6390573296152584
US,87,12,2.4849066497880004
Portugal,87,8,2.0794415416798357
US,87,20,2.995732273553991
US,92,36,3.58351893845611
US,92,32,3.4657359027997265
US,92,18,2.8903717578961645
Austria,92,43,3.7612001156935624
US,92,65,4.174387269895637
Spain,92,44,3.784189633918261
France,92,35,3.5553480614894135
Austria,92,25,3.2188758248682006
Austria,92,15,2.70805020110221
Austria,92,25,3.2188758248682006
US,92,55,4.007333185232471
US,92,125,4.8283137373023015
US,92,27,3.295836866004329
US,92,50,3.912023005428146
US,92,50,3.912023005428146
US,92,120,4.787491742782046
US,92,49,3.8918202981106265
Austria,92,24,3.1780538303479458
Argentina,92,40,3.6888794541139363
US,92,85,4.442651256490317
US,92,22,3.091042453358316
Austria,92,18,2.8903717578961645
US,92,68,4.219507705176107
France,92,59,4.07753744390572
France,92,26,3.258096538021482
France,92,48,3.871201010907891
US,92,45,3.8066624897703196
US,92,45,3.8066624897703196
Italy,92,80,4.382026634673881
Italy,92,73,4.290459441148391
Argentina,92,64,4.1588830833596715
Italy,92,80,4.382026634673881
US,92,28,3.332204510175204
Italy,92,60,4.0943445622221
US,92,54,3.9889840465642745
US,91,60,4.0943445622221
Portugal,91,22,3.091042453358316
Australia,91,25,3.2188758248682006
Australia,91,90,4.499809670330265
Italy,91,94,4.543294782270004
US,91,55,4.007333185232471
US,87,28,3.332204510175204
Austria,87,20,2.995732273553991
US,87,15,2.70805020110221
France,87,59,4.07753744390572
Argentina,87,12,2.4849066497880004
US,87,27,3.295836866004329
US,87,16,2.772588722239781
France,87,56,4.02535169073515
Italy,87,14,2.6390573296152584
US,87,36,3.58351893845611
Italy,87,13,2.5649493574615367
US,87,18,2.8903717578961645
Argentina,87,15,2.70805020110221
France,87,50,3.912023005428146
US,87,80,4.382026634673881
Italy,87,18,2.8903717578961645
France,87,40,3.6888794541139363
US,87,25,3.2188758248682006
Austria,87,19,2.9444389791664403
Germany,87,13,2.5649493574615367
US,87,20,2.995732273553991
US,87,5,1.6094379124341003
Italy,87,16,2.772588722239781
US,87,40,3.6888794541139363
Italy,87,19,2.9444389791664403
US,87,37,3.6109179126442243
US,91,35,3.5553480614894135
US,91,32,3.4657359027997265
US,91,25,3.2188758248682006
US,91,95,4.553876891600541
US,91,48,3.871201010907891
Spain,91,30,3.4011973816621555
US,91,30,3.4011973816621555
Australia,91,65,4.174387269895637
Italy,91,22,3.091042453358316
US,91,60,4.0943445622221
Germany,91,20,2.995732273553991
US,91,28,3.332204510175204
US,91,34,3.5263605246161616
US,91,60,4.0943445622221
US,91,45,3.8066624897703196
Spain,91,50,3.912023005428146
US,91,14,2.6390573296152584
US,91,23,3.1354942159291497
US,91,24,3.1780538303479458
US,91,80,4.382026634673881
Portugal,91,22,3.091042453358316
France,91,25,3.2188758248682006
US,91,65,4.174387269895637
Portugal,91,20,2.995732273553991
US,91,28,3.332204510175204
France,91,20,2.995732273553991
Spain,91,67,4.204692619390966
US,91,45,3.8066624897703196
US,91,39,3.6635616461296463
France,91,35,3.5553480614894135
Portugal,94,78,4.356708826689592
US,94,42,3.7376696182833684
US,94,70,4.248495242049359
US,94,70,4.248495242049359
US,94,60,4.0943445622221
US,93,50,3.912023005428146
France,93,41,3.713572066704308
US,93,35,3.5553480614894135
Chile,93,55,4.007333185232471
US,93,68,4.219507705176107
US,93,30,3.4011973816621555
US,93,50,3.912023005428146
Portugal,93,40,3.6888794541139363
US,93,55,4.007333185232471
US,93,60,4.0943445622221
US,93,39,3.6635616461296463
US,93,60,4.0943445622221
US,93,48,3.871201010907891
US,93,60,4.0943445622221
France,93,24,3.1780538303479458
US,93,65,4.174387269895637
France,93,55,4.007333185232471
US,93,35,3.5553480614894135
US,93,75,4.31748811353631
US,93,60,4.0943445622221
US,93,64,4.1588830833596715
US,93,66,4.189654742026425
US,93,48,3.871201010907891
US,93,64,4.1588830833596715
France,93,29,3.367295829986474
US,88,24,3.1780538303479458
US,88,15,2.70805020110221
France,88,16,2.772588722239781
France,88,16,2.772588722239781
US,88,30,3.4011973816621555
Chile,88,14,2.6390573296152584
Portugal,88,9,2.1972245773362196
Italy,88,25,3.2188758248682006
France,88,17,2.833213344056216
US,88,45,3.8066624897703196
Italy,88,25,3.2188758248682006
Italy,88,25,3.2188758248682006
US,88,14,2.6390573296152584
Germany,88,22,3.091042453358316
US,88,24,3.1780538303479458
Italy,88,21,3.044522437723423
Portugal,88,15,2.70805020110221
Portugal,88,13,2.5649493574615367
US,88,32,3.4657359027997265
US,88,25,3.2188758248682006
US,88,17,2.833213344056216
US,88,28,3.332204510175204
US,88,25,3.2188758248682006
US,88,22,3.091042453358316
Italy,88,50,3.912023005428146
US,88,38,3.6375861597263857
France,88,13,2.5649493574615367
US,88,36,3.58351893845611
Italy,88,24,3.1780538303479458
US,88,45,3.8066624897703196
US,84,19,2.9444389791664403
France,84,32,3.4657359027997265
US,84,13,2.5649493574615367
Portugal,84,7,1.9459101490553132
US,84,10,2.302585092994046
Chile,84,12,2.4849066497880004
Chile,84,8,2.0794415416798357
Chile,84,12,2.4849066497880004
France,84,13,2.5649493574615367
Chile,84,12,2.4849066497880004
Italy,84,20,2.995732273553991
France,84,17,2.833213344056216
Portugal,84,15,2.70805020110221
Chile,84,13,2.5649493574615367
France,84,15,2.70805020110221
France,84,20,2.995732273553991
France,84,14,2.6390573296152584
France,84,13,2.5649493574615367
France,84,22,3.091042453358316
US,84,26,3.258096538021482
US,84,25,3.2188758248682006
France,84,13,2.5649493574615367
France,84,29,3.367295829986474
Chile,84,12,2.4849066497880004
US,91,62,4.127134385045092
US,91,24,3.1780538303479458
Italy,91,30,3.4011973816621555
France,91,26,3.258096538021482
US,91,22,3.091042453358316
Italy,91,60,4.0943445622221
US,91,36,3.58351893845611
US,91,48,3.871201010907891
Italy,91,40,3.6888794541139363
France,91,15,2.70805020110221
Italy,91,49,3.8918202981106265
US,91,40,3.6888794541139363
US,91,69,4.23410650459726
US,91,40,3.6888794541139363
Italy,91,39,3.6635616461296463
Italy,91,37,3.6109179126442243
US,91,27,3.295836866004329
Argentina,91,19,2.9444389791664403
US,91,45,3.8066624897703196
US,91,47,3.8501476017100584
Germany,91,51,3.9318256327243257
France,91,25,3.2188758248682006
Italy,91,120,4.787491742782046
Argentina,91,24,3.1780538303479458
Spain,90,31,3.4339872044851463
US,90,20,2.995732273553991
Italy,90,22,3.091042453358316
Italy,90,15,2.70805020110221
Italy,90,40,3.6888794541139363
US,90,52,3.9512437185814275
Italy,90,42,3.7376696182833684
Germany,90,70,4.248495242049359
US,90,90,4.499809670330265
US,90,36,3.58351893845611
France,90,30,3.4011973816621555
US,90,30,3.4011973816621555
US,90,21,3.044522437723423
Argentina,90,55,4.007333185232471
Italy,90,18,2.8903717578961645
US,90,25,3.2188758248682006
US,90,25,3.2188758248682006
US,90,50,3.912023005428146
Argentina,90,79,4.3694478524670215
Spain,90,19,2.9444389791664403
Argentina,90,20,2.995732273553991
US,90,32,3.4657359027997265
US,90,48,3.871201010907891
Argentina,90,69,4.23410650459726
France,85,14,2.6390573296152584
Spain,85,30,3.4011973816621555
Portugal,85,9,2.1972245773362196
US,85,19,2.9444389791664403
France,85,14,2.6390573296152584
France,85,14,2.6390573296152584
France,85,13,2.5649493574615367
France,85,12,2.4849066497880004
Argentina,85,15,2.70805020110221
Argentina,85,12,2.4849066497880004
France,85,18,2.8903717578961645
France,85,15,2.70805020110221
Portugal,85,8,2.0794415416798357
US,85,20,2.995732273553991
US,85,22,3.091042453358316
US,85,18,2.8903717578961645
US,85,24,3.1780538303479458
Argentina,85,11,2.3978952727983707
US,85,24,3.1780538303479458
Portugal,85,9,2.1972245773362196
US,85,14,2.6390573296152584
US,85,32,3.4657359027997265
France,85,20,2.995732273553991
France,85,30,3.4011973816621555
Argentina,85,14,2.6390573296152584
Argentina,85,28,3.332204510175204
Spain,85,15,2.70805020110221
US,85,23,3.1354942159291497
US,86,17,2.833213344056216
Chile,86,12,2.4849066497880004
US,86,15,2.70805020110221
Chile,86,11,2.3978952727983707
France,86,23,3.1354942159291497
Austria,86,14,2.6390573296152584
US,86,11,2.3978952727983707
Italy,86,18,2.8903717578961645
Chile,86,7,1.9459101490553132
US,86,20,2.995732273553991
US,86,35,3.5553480614894135
Italy,86,11,2.3978952727983707
France,86,20,2.995732273553991
Italy,86,28,3.332204510175204
US,86,20,2.995732273553991
US,86,10,2.302585092994046
US,86,23,3.1354942159291497
Italy,86,48,3.871201010907891
US,86,62,4.127134385045092
Austria,86,16,2.772588722239781
US,86,65,4.174387269895637
US,86,26,3.258096538021482
Italy,86,14,2.6390573296152584
Italy,86,14,2.6390573296152584
Italy,86,12,2.4849066497880004
France,86,24,3.1780538303479458
Italy,86,15,2.70805020110221
US,86,30,3.4011973816621555
US,86,17,2.833213344056216
US,86,25,3.2188758248682006
US,91,20,2.995732273553991
US,91,17,2.833213344056216
US,91,30,3.4011973816621555
US,91,85,4.442651256490317
US,91,18,2.8903717578961645
US,91,65,4.174387269895637
US,91,78,4.356708826689592
US,91,50,3.912023005428146
US,91,50,3.912023005428146
Spain,91,22,3.091042453358316
US,91,40,3.6888794541139363
US,91,35,3.5553480614894135
Chile,91,21,3.044522437723423
France,91,23,3.1354942159291497
France,91,38,3.6375861597263857
US,91,28,3.332204510175204
France,91,24,3.1780538303479458
US,91,22,3.091042453358316
US,91,38,3.6375861597263857
US,91,50,3.912023005428146
US,91,25,3.2188758248682006
US,91,32,3.4657359027997265
US,91,65,4.174387269895637
Portugal,91,39,3.6635616461296463
France,91,47,3.8501476017100584
Chile,91,20,2.995732273553991
Chile,91,26,3.258096538021482
Italy,86,18,2.8903717578961645
US,86,16,2.772588722239781
US,86,24,3.1780538303479458
France,86,16,2.772588722239781
US,86,15,2.70805020110221
US,86,12,2.4849066497880004
US,86,30,3.4011973816621555
Italy,86,36,3.58351893845611
Spain,86,12,2.4849066497880004
Italy,86,13,2.5649493574615367
US,86,25,3.2188758248682006
US,86,29,3.367295829986474
Spain,86,10,2.302585092994046
US,86,75,4.31748811353631
US,86,24,3.1780538303479458
US,86,25,3.2188758248682006
US,86,18,2.8903717578961645
US,86,22,3.091042453358316
France,86,24,3.1780538303479458
France,86,24,3.1780538303479458
France,86,56,4.02535169073515
US,86,29,3.367295829986474
US,86,25,3.2188758248682006
US,86,45,3.8066624897703196
US,86,35,3.5553480614894135
Spain,86,10,2.302585092994046
Italy,86,17,2.833213344056216
Spain,86,9,2.1972245773362196
US,86,50,3.912023005428146
US,86,35,3.5553480614894135
US,86,20,2.995732273553991
Austria,86,17,2.833213344056216
Austria,86,15,2.70805020110221
US,86,25,3.2188758248682006
US,86,24,3.1780538303479458
Italy,86,16,2.772588722239781
US,86,15,2.70805020110221
Australia,86,65,4.174387269895637
France,86,12,2.4849066497880004
US,85,28,3.332204510175204
Spain,85,15,2.70805020110221
US,85,23,3.1354942159291497
France,85,11,2.3978952727983707
Spain,85,19,2.9444389791664403
Italy,85,12,2.4849066497880004
Spain,85,10,2.302585092994046
US,85,16,2.772588722239781
France,85,13,2.5649493574615367
Spain,85,12,2.4849066497880004
Italy,88,75,4.31748811353631
Portugal,88,17,2.833213344056216
US,88,34,3.5263605246161616
US,88,17,2.833213344056216
Italy,88,55,4.007333185232471
Argentina,88,15,2.70805020110221
US,88,9,2.1972245773362196
US,88,23,3.1354942159291497
US,88,65,4.174387269895637
US,88,30,3.4011973816621555
US,88,29,3.367295829986474
Italy,88,18,2.8903717578961645
Italy,88,17,2.833213344056216
US,88,23,3.1354942159291497
Portugal,88,19,2.9444389791664403
